Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","136","Cayman Islands","5110","Area","6620","Cropland","2015","2015","1000 ha","0.7","I","Value imputed by a receiving agency",""
"RL","Land Use","136","Cayman Islands","5110","Area","6620","Cropland","2016","2016","1000 ha","0.7","I","Value imputed by a receiving agency",""
"RL","Land Use","136","Cayman Islands","5110","Area","6620","Cropland","2017","2017","1000 ha","0.7","I","Value imputed by a receiving agency",""
"RL","Land Use","136","Cayman Islands","5110","Area","6620","Cropland","2018","2018","1000 ha","0.7","I","Value imputed by a receiving agency",""
"RL","Land Use","136","Cayman Islands","5110","Area","6620","Cropland","2019","2019","1000 ha","0.7","I","Value imputed by a receiving agency",""
"RL","Land Use","136","Cayman Islands","5110","Area","6620","Cropland","2020","2020","1000 ha","0.7","I","Value imputed by a receiving agency",""
"RL","Land Use","136","Cayman Islands","5110","Area","6620","Cropland","2021","2021","1000 ha","0.7","I","Value imputed by a receiving agency",""
"RL","Land Use","136","Cayman Islands","5110","Area","6620","Cropland","2022","2022","1000 ha","0.7","I","Value imputed by a receiving agency",""
"RL","Land Use","136","Cayman Islands","5110","Area","6620","Cropland","2023","2023","1000 ha","0.7","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","1990","1990","1000 ha","3049","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","1991","1991","1000 ha","2939","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","1992","1992","1000 ha","2706","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","1993","1993","1000 ha","2577","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","1994","1994","1000 ha","2550","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","1995","1995","1000 ha","2400","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","1996","1996","1000 ha","2300","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","1997","1997","1000 ha","2297","A","Official figure",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","1998","1998","1000 ha","2294","A","Official figure",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","1999","1999","1000 ha","2130","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2000","2000","1000 ha","2110","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2001","2001","1000 ha","2150","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2002","2002","1000 ha","2065","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2003","2003","1000 ha","1925","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2004","2004","1000 ha","1935","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2005","2005","1000 ha","1885","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2006","2006","1000 ha","1800","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2007","2007","1000 ha","1719","A","Official figure",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2008","2008","1000 ha","1778.5006","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2009","2009","1000 ha","1838.0012","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2010","2010","1000 ha","1826.0018","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2011","2011","1000 ha","1899.0025","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2012","2012","1000 ha","1892.0031","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2013","2013","1000 ha","1945.0037","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2014","2014","1000 ha","1952.2043","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2015","2015","1000 ha","2003.0049","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2016","2016","1000 ha","1986.8055","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2017","2017","1000 ha","2026.0061","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2018","2018","1000 ha","1984.3067","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2019","2019","1000 ha","1935.1761","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2020","2020","1000 ha","1912.9813","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2021","2021","1000 ha","2034.3591","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2022","2022","1000 ha","1853.6621","I","Value imputed by a receiving agency",""
"RL","Land Use","152","Chile","5110","Area","6620","Cropland","2023","2023","1000 ha","1913.9","I","Value imputed by a receiving agency",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","1990","1990","1000 ha","5000","I","Value imputed by a receiving agency",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","1991","1991","1000 ha","4801","I","Value imputed by a receiving agency",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","1992","1992","1000 ha","4900","I","Value imputed by a receiving agency",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","1993","1993","1000 ha","4820","I","Value imputed by a receiving agency",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","1994","1994","1000 ha","4782","I","Value imputed by a receiving agency",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","1995","1995","1000 ha","4430","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","1996","1996","1000 ha","4096","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","1997","1997","1000 ha","4257","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","1998","1998","1000 ha","4377","I","Value imputed by a receiving agency",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","1999","1999","1000 ha","4364","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2000","2000","1000 ha","4545","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2001","2001","1000 ha","4135","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2002","2002","1000 ha","3736","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2003","2003","1000 ha","3749","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2004","2004","1000 ha","3708","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2005","2005","1000 ha","3613","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2006","2006","1000 ha","3369.3","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2007","2007","1000 ha","3570","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2008","2008","1000 ha","3461","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2009","2009","1000 ha","3354","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2010","2010","1000 ha","3353","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2011","2011","1000 ha","3409","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2012","2012","1000 ha","3453","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2013","2013","1000 ha","3448","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2014","2014","1000 ha","3556","I","Value imputed by a receiving agency",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2015","2015","1000 ha","3664","I","Value imputed by a receiving agency",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2016","2016","1000 ha","3772","I","Value imputed by a receiving agency",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2017","2017","1000 ha","3880","I","Value imputed by a receiving agency",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2018","2018","1000 ha","4448","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2019","2019","1000 ha","4617","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2020","2020","1000 ha","4705.6667","I","Value imputed by a receiving agency",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2021","2021","1000 ha","4794.3333","I","Value imputed by a receiving agency",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2022","2022","1000 ha","4883","A","Official figure",""
"RL","Land Use","170","Colombia","5110","Area","6620","Cropland","2023","2023","1000 ha","4995","A","Official figure",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","1990","1990","1000 ha","510","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","1991","1991","1000 ha","515","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","1992","1992","1000 ha","510","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","1993","1993","1000 ha","500","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","1994","1994","1000 ha","520","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","1995","1995","1000 ha","510","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","1996","1996","1000 ha","495","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","1997","1997","1000 ha","490","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","1998","1998","1000 ha","490","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","1999","1999","1000 ha","500","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2000","2000","1000 ha","490","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2001","2001","1000 ha","490","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2002","2002","1000 ha","490","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2003","2003","1000 ha","500","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2004","2004","1000 ha","500","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2005","2005","1000 ha","490","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2006","2006","1000 ha","505","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2007","2007","1000 ha","500","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2008","2008","1000 ha","500","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2009","2009","1000 ha","530","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2010","2010","1000 ha","540","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2011","2011","1000 ha","547","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2012","2012","1000 ha","547","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2013","2013","1000 ha","551","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2014","2014","1000 ha","551","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2015","2015","1000 ha","540.1889","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2016","2016","1000 ha","533.8778","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2017","2017","1000 ha","527.5667","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2018","2018","1000 ha","533.1603","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2019","2019","1000 ha","538.754","I","Value imputed by a receiving agency",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2020","2020","1000 ha","544.3476","A","Official figure",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2021","2021","1000 ha","544.3476","A","Official figure",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2022","2022","1000 ha","544.3476","A","Official figure",""
"RL","Land Use","188","Costa Rica","5110","Area","6620","Cropland","2023","2023","1000 ha","544.3476","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","1990","1990","1000 ha","3841","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","1991","1991","1000 ha","3885","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","1992","1992","1000 ha","4075","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","1993","1993","1000 ha","4130","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","1994","1994","1000 ha","4186","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","1995","1995","1000 ha","4184","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","1996","1996","1000 ha","4035","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","1997","1997","1000 ha","4184","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","1998","1998","1000 ha","4124","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","1999","1999","1000 ha","4160","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2000","2000","1000 ha","4054","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2001","2001","1000 ha","4251","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2002","2002","1000 ha","4237","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2003","2003","1000 ha","4182","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2004","2004","1000 ha","4134","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2005","2005","1000 ha","4097","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2006","2006","1000 ha","4061","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2007","2007","1000 ha","3991","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2008","2008","1000 ha","3928.6","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2009","2009","1000 ha","3866","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2010","2010","1000 ha","3804","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2011","2011","1000 ha","3741.2","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2012","2012","1000 ha","3554.9","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2013","2013","1000 ha","3576.9","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2014","2014","1000 ha","3514.67","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2015","2015","1000 ha","3517.3","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2016","2016","1000 ha","3472","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2017","2017","1000 ha","3561.6","A","Official figure",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2018","2018","1000 ha","3561.6","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2019","2019","1000 ha","3561.6","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2020","2020","1000 ha","3561.6","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2021","2021","1000 ha","3561.6","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2022","2022","1000 ha","3561.6","I","Value imputed by a receiving agency",""
"RL","Land Use","192","Cuba","5110","Area","6620","Cropland","2023","2023","1000 ha","3561.6","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","1990","1990","1000 ha","16","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","1991","1991","1000 ha","16","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","1992","1992","1000 ha","16","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","1993","1993","1000 ha","16","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","1994","1994","1000 ha","16","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","1995","1995","1000 ha","15","A","Official figure",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","1996","1996","1000 ha","15","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","1997","1997","1000 ha","15","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","1998","1998","1000 ha","15","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","1999","1999","1000 ha","17","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2000","2000","1000 ha","19","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2001","2001","1000 ha","20","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2002","2002","1000 ha","20","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2003","2003","1000 ha","20","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2004","2004","1000 ha","20","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2005","2005","1000 ha","20","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2006","2006","1000 ha","20","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2007","2007","1000 ha","20","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2008","2008","1000 ha","20","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2009","2009","1000 ha","21","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2010","2010","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2011","2011","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2012","2012","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2013","2013","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2014","2014","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2015","2015","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2016","2016","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2017","2017","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2018","2018","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2019","2019","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2020","2020","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2021","2021","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2022","2022","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","212","Dominica","5110","Area","6620","Cropland","2023","2023","1000 ha","23","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","1990","1990","1000 ha","1417.1667","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","1991","1991","1000 ha","1407.25","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","1992","1992","1000 ha","1397.3333","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","1993","1993","1000 ha","1387.4167","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","1994","1994","1000 ha","1377.5","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","1995","1995","1000 ha","1367.5833","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","1996","1996","1000 ha","1357.6667","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","1997","1997","1000 ha","1347.75","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","1998","1998","1000 ha","1337.8333","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","1999","1999","1000 ha","1327.9167","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2000","2000","1000 ha","1318","A","Official figure",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2001","2001","1000 ha","1318","A","Official figure",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2002","2002","1000 ha","1318","A","Official figure",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2003","2003","1000 ha","1184.6828","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2004","2004","1000 ha","1151.888","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2005","2005","1000 ha","1174.939","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2006","2006","1000 ha","1155.6838","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2007","2007","1000 ha","1181.8627","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2008","2008","1000 ha","1139.3995","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2009","2009","1000 ha","1196.0881","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2010","2010","1000 ha","1170.6847","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2011","2011","1000 ha","1194.2127","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2012","2012","1000 ha","1179.3197","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2013","2013","1000 ha","1292.7912","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2014","2014","1000 ha","1299.6876","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2015","2015","1000 ha","1288.7594","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2016","2016","1000 ha","1369.7799","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2017","2017","1000 ha","1394.326","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2018","2018","1000 ha","1439.2339","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2019","2019","1000 ha","1446.9959","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2020","2020","1000 ha","1378.2181","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2021","2021","1000 ha","1379.9617","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2022","2022","1000 ha","1487.5994","I","Value imputed by a receiving agency",""
"RL","Land Use","214","Dominican Republic","5110","Area","6620","Cropland","2023","2023","1000 ha","1519.3597","I","Value imputed by a receiving agency",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","1990","1990","1000 ha","2925","A","Official figure",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","1991","1991","1000 ha","2995","A","Official figure",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","1992","1992","1000 ha","3020","A","Official figure",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","1993","1993","1000 ha","2974","A","Official figure",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","1994","1994","1000 ha","3036","A","Official figure",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","1995","1995","1000 ha","3001","A","Official figure",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","1996","1996","1000 ha","2991","A","Official figure",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","1997","1997","1000 ha","3004","A","Official figure",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","1998","1998","1000 ha","3004","A","Official figure",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","1999","1999","1000 ha","2980","A","Official figure",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","2000","2000","1000 ha","2979","A","Official figure",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","2001","2001","1000 ha","2800","I","Value imputed by a receiving agency",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","2002","2002","1000 ha","2600","A","Official figure",""
"RL","Land Use","218","Ecuador","5110","Area","6620","Cropland","2003","2003","1000 ha","2487","A","Official figure",""
